row_id,vehicle_count,traffic_density,average_speed,road_length,hour,day_of_week,weather,road_capacity,congestion_score,congestion_level
4832,684,245.16,36.8,2.79,21,4,rain,1428,46.56,medium
4833,343,45.79,46.5,7.49,12,6,clear,1392,24.22,low
4834,458,124.46,49.9,3.68,5,1,clear,2236,17.17,low
4835,1069,255.13,40.7,4.19,9,4,clear,2004,50.97,high
4836,522,246.23,49.5,2.12,7,1,clear,1447,35.34,medium
4837,720,93.39,27.3,7.71,18,3,clear,1072,61.37,high
4838,574,100.35,36.7,5.72,21,4,clear,1075,47.2,medium
4839,442,425.0,28.2,1.04,19,6,fog,843,54.63,high
4840,924,259.55,47.9,3.56,4,3,clear,2655,31.34,medium
4841,225,56.53,51.4,3.98,10,5,clear,1033,21.05,low
4842,1797,293.63,34.4,6.12,20,1,clear,2685,58.22,high
4843,645,124.04,50.0,5.2,21,2,clear,2474,20.25,low
4844,1242,833.56,32.6,1.49,17,2,clear,1771,62.83,high
4845,708,182.01,36.1,3.89,23,1,clear,1159,55.62,high
4846,2329,820.07,27.0,2.84,10,4,clear,2968,72.21,high
4847,1221,157.14,27.3,7.77,17,4,clear,1601,69.22,high
4848,1203,213.68,44.5,5.63,5,5,clear,2900,32.71,medium
4849,435,133.03,60.2,3.27,11,4,clear,2642,15.09,low
4850,1024,386.42,45.5,2.65,21,5,clear,2959,31.23,medium
4851,298,69.14,49.7,4.31,9,3,clear,1129,23.16,low
4852,977,781.6,34.6,1.25,7,1,clear,1423,59.07,high
4853,1341,467.25,29.3,2.87,14,1,rain,2832,36.51,medium
4854,650,82.8,22.7,7.85,12,1,fog,956,65.04,high
4855,1632,275.68,25.5,5.92,19,0,rain,2487,60.75,high
4856,716,100.56,42.2,7.12,14,0,clear,1561,39.68,medium
4857,936,234.0,26.4,4.0,23,4,rain,1601,65.27,high
4858,1483,446.69,29.8,3.32,5,3,rain,2143,70.48,high
4859,543,125.99,39.8,4.31,3,0,clear,1252,33.41,medium
4860,2045,1002.45,14.1,2.04,7,4,rain,2050,96.09,severe
4861,650,82.8,40.6,7.85,11,4,clear,1365,39.48,medium
4862,635,218.97,46.5,2.9,1,4,clear,1953,31.57,medium
4863,358,99.72,51.5,3.59,4,6,clear,2076,18.75,low
4864,1695,317.42,29.4,5.34,10,3,rain,2845,51.32,high
4865,735,143.55,32.0,5.12,22,6,fog,2337,36.97,medium
4866,1142,541.23,28.2,2.11,15,1,storm,2492,48.54,medium
4867,1129,442.75,41.3,2.55,14,4,clear,2934,34.72,medium
4868,1303,862.91,39.2,1.51,1,6,clear,2696,35.55,medium
4869,858,259.21,43.6,3.31,4,3,clear,1906,46.92,medium
4870,1243,644.04,33.5,1.93,2,1,rain,2927,44.19,medium
4871,869,607.69,43.4,1.43,3,5,clear,2451,32.31,medium
4872,2885,994.83,13.8,2.9,18,6,clear,2851,95.14,severe
4873,397,201.52,54.0,1.97,15,2,clear,1792,20.22,low
4874,337,83.83,54.2,4.02,5,5,clear,1701,6.78,low
4875,713,369.43,45.3,1.93,5,5,clear,2009,36.16,medium
4876,489,75.35,51.2,6.49,22,5,clear,2422,14.91,low
4877,614,1058.62,39.8,0.58,10,2,fog,1927,40.31,medium
4878,930,272.73,44.8,3.41,4,1,clear,2187,36.88,medium
4879,736,645.61,31.8,1.14,19,2,clear,929,67.44,high
4880,927,372.29,40.5,2.49,16,2,rain,2969,27.37,medium
4881,432,91.53,50.2,4.72,23,5,clear,1350,31.04,medium
4882,1622,211.47,14.3,7.67,18,4,storm,2146,75.98,severe
4883,715,309.52,38.3,2.31,9,2,clear,1247,48.59,medium
4884,237,169.29,48.2,1.4,0,6,clear,837,28.72,medium
4885,383,63.73,42.1,6.01,13,4,rain,1003,37.13,medium
4886,721,542.11,36.0,1.33,17,1,rain,1472,42.33,medium
4887,1900,281.48,24.4,6.75,7,1,fog,2775,70.43,high
4888,325,48.65,38.2,6.68,16,6,fog,1235,30.95,medium
4889,856,764.29,38.4,1.12,3,3,rain,1511,50.03,high
4890,1198,1274.47,36.0,0.94,15,5,rain,2724,38.94,medium
4891,466,60.92,50.7,7.65,22,0,clear,1770,26.81,medium
4892,938,440.38,38.1,2.13,21,4,clear,1751,52.01,high
4893,518,77.78,34.9,6.66,3,0,clear,935,54.06,high
4894,888,316.01,37.3,2.81,8,6,rain,2588,30.48,medium
4895,1386,183.09,40.5,7.57,15,3,clear,2891,45.71,medium
4896,791,497.48,31.1,1.59,5,5,storm,2146,37.28,medium
4897,1530,347.73,26.9,4.4,0,0,rain,2079,69.14,high
4898,1752,2780.95,31.5,0.63,23,0,rain,2960,60.98,high
4899,883,477.3,32.0,1.85,17,2,clear,1468,56.97,high
4900,1115,222.11,27.9,5.02,18,0,clear,1342,68.75,high
4901,424,87.42,53.8,4.85,18,2,clear,1475,23.52,low
4902,222,68.1,47.9,3.26,0,6,clear,1010,29.83,medium
4903,686,341.29,51.8,2.01,7,5,clear,2523,28.5,medium
4904,1710,2011.76,4.0,0.85,10,3,rain,1069,100.0,severe
4905,957,381.27,24.9,2.51,8,3,clear,1190,69.77,high
4906,604,86.66,52.1,6.97,15,2,clear,2215,11.97,low
4907,1176,157.22,28.5,7.48,18,4,rain,1798,59.29,high
4908,2239,982.02,9.1,2.28,20,0,fog,2136,93.76,severe
4909,818,134.76,41.2,6.07,2,6,fog,2229,30.97,medium
4910,705,164.72,48.7,4.28,21,3,clear,2318,26.22,medium
4911,439,107.07,48.0,4.1,3,5,rain,2274,28.35,medium
4912,1039,147.17,25.8,7.06,20,0,storm,1809,55.96,high
4913,2282,1677.94,19.9,1.36,9,4,clear,2407,88.3,severe
4914,749,619.01,23.9,1.21,9,4,clear,946,78.24,severe
4915,598,153.33,24.4,3.9,4,4,storm,1094,55.66,high
4916,565,463.11,44.3,1.22,11,4,clear,1629,34.11,medium
4917,261,50.78,43.9,5.14,3,6,rain,1112,18.1,low
4918,301,58.79,30.8,5.12,0,0,storm,865,38.43,medium
4919,1252,179.37,26.7,6.98,21,3,rain,1909,60.42,high
4920,851,261.85,29.4,3.25,23,2,storm,2299,42.84,medium
4921,1365,837.42,29.7,1.63,19,4,rain,2474,51.57,high
4922,1142,328.16,36.5,3.48,17,5,clear,2276,45.64,medium
4923,1456,1427.45,33.5,1.02,6,1,clear,2781,54.83,high
4924,623,144.88,38.1,4.3,9,3,clear,1494,40.23,medium
4925,623,250.2,46.1,2.49,5,5,clear,2070,24.65,low
4926,215,127.22,43.7,1.69,21,5,rain,1135,26.46,medium
4927,1407,324.19,23.5,4.34,8,1,fog,2677,53.47,high
4928,1045,156.67,32.5,6.67,13,6,fog,2515,41.35,medium
4929,652,193.47,46.1,3.37,14,3,fog,2322,28.67,medium
4930,1495,243.49,35.0,6.14,20,2,clear,2233,61.45,high
4931,784,165.75,29.2,4.73,11,3,rain,1600,45.49,medium
4932,1650,868.42,20.2,1.9,18,4,fog,2037,84.77,severe
4933,814,119.18,40.7,6.83,0,0,clear,2017,37.23,medium
4934,820,120.77,40.5,6.79,2,5,rain,2082,33.34,medium
4935,335,67.95,36.5,4.93,10,4,rain,887,32.93,medium
4936,1644,209.96,31.1,7.83,19,1,clear,2221,65.49,high
4937,753,211.52,35.9,3.56,3,1,rain,1598,44.26,medium
4938,803,171.58,51.0,4.68,1,6,clear,2948,29.76,medium
4939,498,97.27,41.4,5.12,15,0,clear,1150,36.93,medium
4940,566,211.99,48.6,2.67,21,4,clear,1789,25.68,medium
4941,1484,489.77,34.6,3.03,5,2,clear,2764,52.11,high
4942,381,89.86,46.9,4.24,4,6,clear,1186,25.71,medium
4943,431,205.24,22.3,2.1,11,2,storm,844,50.53,high
4944,643,189.12,38.0,3.4,9,6,clear,1288,47.39,medium
4945,1278,1374.19,37.2,0.93,10,2,clear,2148,53.56,high
4946,819,131.46,36.2,6.23,3,5,clear,1707,45.09,medium
4947,1394,192.81,10.8,7.23,10,4,rain,1421,87.96,severe
4948,570,152.0,48.5,3.75,1,1,rain,2677,12.32,low
4949,299,46.36,48.9,6.45,5,5,clear,1720,21.01,low
4950,644,235.9,36.4,2.73,4,1,fog,1642,39.16,medium
4951,1941,279.68,29.6,6.94,20,4,rain,2662,65.08,high
4952,312,60.7,44.7,5.14,5,5,rain,1472,14.25,low
4953,319,151.18,47.3,2.11,7,6,clear,937,24.46,low
4954,1157,320.5,30.2,3.61,20,2,rain,1832,64.38,high
4955,20,6.49,58.8,3.08,21,1,clear,1329,0.0,low
4956,1313,1161.95,31.7,1.13,23,0,rain,2901,44.25,medium
4957,1546,302.54,44.1,5.11,20,3,clear,2994,43.79,medium
4958,222,135.37,48.7,1.64,16,6,clear,1085,21.61,low
4959,685,119.55,38.4,5.73,8,6,rain,1742,44.08,medium
4960,306,44.35,31.7,6.9,15,1,fog,907,45.22,medium
4961,806,455.37,24.6,1.77,7,3,clear,963,74.39,high
4962,239,82.41,51.5,2.9,23,6,clear,1331,13.88,low
4963,850,128.59,35.9,6.61,7,3,clear,1413,54.9,high
4964,922,940.82,33.5,0.98,21,6,rain,2403,43.39,medium
4965,361,58.99,37.3,6.12,4,4,fog,1014,36.59,medium
4966,759,132.23,37.1,5.74,0,5,rain,1628,38.32,medium
4967,2158,653.94,22.0,3.3,18,4,rain,2788,64.12,high
4968,276,34.94,57.3,7.9,1,3,clear,1243,19.83,low
4969,1202,711.24,40.3,1.69,9,1,clear,2676,42.29,medium
4970,190,62.91,56.9,3.02,15,5,clear,1647,13.37,low
4971,442,107.8,40.9,4.1,15,0,rain,1343,27.1,medium
4972,264,83.54,47.0,3.16,22,4,rain,909,29.45,medium
4973,712,259.85,50.9,2.74,8,6,clear,2945,25.2,medium
4974,1293,166.62,44.1,7.76,0,1,clear,2984,37.47,medium
4975,347,50.36,45.6,6.89,0,3,clear,1325,29.16,medium
4976,373,125.17,29.7,2.98,10,6,fog,820,48.88,medium
4977,795,130.54,42.1,6.09,16,3,clear,1479,47.28,medium
4978,1225,765.62,37.9,1.6,9,2,clear,1943,54.93,high
4979,1681,2155.13,27.9,0.78,9,4,rain,2448,62.92,high
4980,517,147.29,35.1,3.51,21,6,storm,1392,45.71,medium
4981,603,79.24,35.5,7.61,15,6,rain,1421,41.36,medium
4982,337,48.84,51.3,6.9,19,6,clear,1237,18.37,low
4983,722,582.26,46.3,1.24,11,1,clear,2158,33.82,medium
4984,3561,765.81,4.0,4.65,20,1,fog,2997,100.0,severe
4985,833,429.38,41.6,1.94,14,0,clear,2139,38.82,medium
4986,537,745.83,48.2,0.72,15,4,clear,2016,24.64,low
4987,1592,2341.18,22.0,0.68,20,5,rain,2104,70.3,high
4988,383,73.09,42.9,5.24,3,3,fog,1718,22.76,low
4989,1359,368.29,18.9,3.69,20,3,rain,1494,79.28,severe
4990,738,971.05,26.4,0.76,20,5,fog,1288,61.67,high
4991,622,956.92,49.1,0.65,16,6,clear,1944,28.02,medium
4992,1198,174.13,34.9,6.88,0,1,clear,2748,41.34,medium
4993,279,42.4,53.0,6.58,19,4,rain,2537,16.26,low
4994,402,57.59,43.9,6.98,10,2,clear,1153,30.66,medium
4995,815,407.5,44.7,2.0,7,2,clear,2048,36.35,medium
4996,354,178.79,48.6,1.98,6,3,clear,993,30.79,medium
4997,397,248.12,37.4,1.6,6,5,fog,1609,30.01,medium
4998,281,51.47,49.4,5.46,22,6,clear,1522,24.3,low
4999,1358,221.9,31.1,6.12,10,1,fog,2776,45.57,medium
5000,889,214.73,38.7,4.14,0,4,clear,2916,33.72,medium
5001,337,48.42,50.6,6.96,13,4,clear,1558,23.96,low
5002,609,78.08,41.3,7.8,5,0,clear,1830,27.34,medium
5003,547,99.82,44.2,5.48,8,5,clear,1158,44.15,medium
5004,553,75.86,51.0,7.29,22,5,clear,2337,18.16,low
5005,922,222.17,19.5,4.15,7,6,clear,927,93.71,severe
5006,1079,144.44,45.0,7.47,18,1,clear,2332,37.76,medium
5007,449,148.68,29.2,3.02,17,5,storm,1324,35.45,medium
5008,389,296.95,59.1,1.31,13,2,clear,2497,11.93,low
5009,227,44.16,52.1,5.14,12,0,clear,892,23.33,low
5010,913,275.0,45.8,3.32,23,1,clear,2506,37.35,medium
5011,691,118.52,38.3,5.83,22,5,clear,1583,44.85,medium
5012,488,146.99,50.6,3.32,12,0,clear,2604,19.56,low
5013,1464,989.19,32.9,1.48,20,2,clear,2669,53.07,high
5014,290,145.73,43.6,1.99,13,1,clear,897,30.2,medium
5015,307,54.14,53.7,5.67,16,5,clear,1534,18.57,low
5016,1273,744.44,21.9,1.71,8,3,rain,1987,58.97,high
5017,1078,1418.42,42.3,0.76,21,3,fog,2610,42.98,medium
5018,1626,226.15,37.1,7.19,17,4,clear,2619,55.41,high
5019,688,146.38,32.2,4.7,18,3,fog,1237,52.14,high
5020,486,78.01,61.5,6.23,16,6,clear,2993,11.07,low
5021,446,307.59,44.4,1.45,0,4,clear,1321,29.59,medium
5022,608,144.42,36.2,4.21,8,6,clear,1060,55.32,high
5023,1194,396.68,47.2,3.01,10,3,clear,2806,35.82,medium
5024,597,171.55,44.9,3.48,20,0,clear,1306,28.0,medium
5025,1493,231.47,16.9,6.45,0,4,storm,2402,61.01,high
5026,1067,423.41,41.1,2.52,12,5,rain,2828,30.84,medium
5027,670,237.59,40.0,2.82,23,6,fog,2693,24.75,low
5028,382,51.62,52.0,7.4,22,6,clear,1461,20.24,low
5029,1054,135.48,44.5,7.78,22,4,clear,2933,28.63,medium
5030,1335,168.99,35.6,7.9,23,4,rain,2614,47.72,medium
5031,356,47.59,43.1,7.48,1,4,clear,1530,23.32,low
5032,594,360.0,41.3,1.65,12,3,rain,2271,19.86,low
5033,418,122.58,44.1,3.41,3,6,fog,1527,28.5,medium
5034,297,64.85,47.4,4.58,1,4,clear,870,25.45,medium
5035,428,60.97,45.0,7.02,6,5,rain,1930,21.56,low
5036,364,247.62,54.2,1.47,19,5,clear,2153,13.95,low
5037,1037,1994.23,28.6,0.52,18,0,clear,1347,73.74,high
5038,420,63.54,44.1,6.61,4,1,clear,1374,25.6,medium
5039,20,11.83,49.1,1.69,15,4,fog,2549,13.34,low
5040,996,143.93,39.2,6.92,20,2,clear,1636,52.69,high
5041,404,68.24,43.5,5.92,9,6,clear,1076,28.43,medium
5042,541,450.83,25.4,1.2,9,4,rain,947,57.98,high
5043,325,48.29,48.6,6.73,17,2,clear,1896,17.74,low
5044,446,76.76,50.8,5.81,4,1,clear,1611,26.01,medium
5045,707,236.45,24.2,2.99,7,2,rain,1150,63.56,high
5046,748,420.22,39.1,1.78,14,0,fog,2358,34.0,medium
5047,773,501.95,39.0,1.54,5,5,fog,2991,25.97,medium
5048,578,466.13,41.7,1.24,14,3,rain,2298,24.3,low
5049,598,128.88,47.6,4.64,8,1,clear,1945,25.85,medium
5050,614,187.2,48.3,3.28,23,2,clear,1506,34.94,medium
5051,1401,284.18,34.3,4.93,17,3,clear,1776,69.42,high
5052,681,109.66,46.8,6.21,8,6,clear,2068,34.39,medium
5053,575,487.29,46.8,1.18,2,6,clear,2529,22.1,low
5054,297,98.34,51.6,3.02,23,3,clear,1339,23.34,low
5055,585,409.09,40.2,1.43,18,5,clear,1137,48.76,medium
5056,536,77.01,54.6,6.96,14,1,clear,2538,13.12,low
5057,256,35.85,51.7,7.14,1,6,clear,1212,26.65,medium
5058,323,42.28,35.4,7.64,11,6,rain,939,35.17,medium
5059,294,55.89,35.0,5.26,3,4,storm,966,30.47,medium
5060,743,384.97,52.3,1.93,8,3,clear,2821,21.61,low
5061,1459,315.12,28.5,4.63,7,6,fog,2832,56.73,high
5062,1303,245.85,34.5,5.3,10,3,fog,2696,44.84,medium
5063,519,126.28,47.8,4.11,2,5,clear,2151,19.5,low
5064,648,103.35,45.8,6.27,5,4,clear,1709,31.71,medium
5065,653,204.7,34.5,3.19,17,0,clear,1082,60.66,high
5066,1407,203.91,29.4,6.9,9,1,clear,2392,52.46,high
5067,478,93.0,41.2,5.14,12,0,clear,1536,31.3,medium
5068,128,26.12,53.9,4.9,23,3,clear,988,10.12,low
5069,254,38.14,51.8,6.66,14,6,clear,900,21.45,low
5070,807,108.32,39.1,7.45,16,3,fog,2405,34.73,medium
5071,1133,1002.65,11.5,1.13,17,1,rain,1092,97.17,severe
5072,1961,638.76,31.6,3.07,10,3,clear,2649,76.11,severe
5073,1375,389.52,41.0,3.53,5,1,clear,2951,39.17,medium
5074,404,174.89,47.5,2.31,3,5,clear,1691,22.87,low
5075,645,153.94,36.8,4.19,19,2,clear,1178,47.05,medium
5076,341,56.27,52.2,6.06,21,3,clear,1654,22.77,low
5077,54,24.11,63.9,2.24,22,2,clear,1135,0.0,low
5078,957,308.71,44.5,3.1,6,2,clear,2590,34.45,medium
5079,1397,201.59,27.0,6.93,5,4,fog,2174,58.93,high
5080,727,897.53,42.9,0.81,16,1,clear,1902,34.69,medium
5081,558,72.85,36.4,7.66,4,4,fog,1440,32.54,medium
5082,527,68.0,23.0,7.75,20,3,rain,816,65.39,high
5083,1213,348.56,23.6,3.48,16,4,storm,2054,60.0,high
5084,327,238.69,46.7,1.37,5,3,rain,1948,18.71,low
5085,320,54.98,48.5,5.82,22,5,clear,1252,24.16,low
5086,766,165.8,34.6,4.62,8,5,clear,1305,56.23,high
5087,730,104.43,45.1,6.99,0,5,rain,2593,26.76,medium
5088,447,111.19,40.7,4.02,1,4,fog,2016,17.76,low
5089,634,168.62,35.4,3.76,10,6,clear,1194,53.05,high
5090,252,42.71,49.3,5.9,19,2,clear,962,21.64,low
5091,921,253.72,37.1,3.63,20,0,clear,1583,59.95,high
5092,816,301.11,40.1,2.71,7,1,clear,2759,33.33,medium
5093,924,126.23,44.9,7.32,15,0,clear,2855,37.94,medium
5094,1422,261.88,38.0,5.43,22,3,clear,2691,42.73,medium
5095,838,205.9,54.5,4.07,11,0,clear,2947,27.62,medium
5096,485,62.91,36.1,7.71,20,0,clear,926,47.21,medium
5097,746,291.41,40.2,2.56,5,0,clear,1589,41.43,medium
5098,669,380.11,50.7,1.76,5,1,clear,2313,24.65,low
5099,420,218.75,54.8,1.92,13,5,clear,2577,16.1,low
5100,756,117.39,42.9,6.44,23,6,clear,2096,32.41,medium
5101,180,29.65,47.9,6.07,15,5,rain,909,21.87,low
5102,299,146.57,53.4,2.04,15,5,clear,2720,11.29,low
5103,1441,370.44,34.8,3.89,20,3,clear,2676,52.7,high
5104,1267,169.61,31.7,7.47,18,4,clear,1951,59.08,high
5105,492,67.03,48.2,7.34,1,5,rain,2727,22.47,low
5106,477,59.77,48.0,7.98,19,0,clear,1204,28.49,medium
5107,1035,1544.78,37.4,0.67,11,5,rain,2327,46.72,medium
5108,755,136.04,28.7,5.55,7,6,rain,1317,55.01,high
5109,598,196.71,41.1,3.04,22,4,rain,1604,33.63,medium
5110,901,238.99,27.6,3.77,12,0,fog,2048,41.25,medium
5111,1193,231.65,41.8,5.15,3,0,clear,2210,43.38,medium
5112,798,458.62,38.5,1.74,17,3,clear,1410,47.78,medium
5113,1208,1421.18,33.8,0.85,19,6,fog,2623,49.78,medium
5114,794,275.69,43.1,2.88,4,1,clear,1476,44.89,medium
5115,584,703.61,46.7,0.83,8,6,clear,2685,17.81,low
5116,423,77.05,46.8,5.49,22,1,clear,1537,27.11,medium
5117,493,508.25,55.6,0.97,13,6,clear,2479,15.36,low
5118,456,86.69,44.0,5.26,19,2,clear,1352,29.2,medium
5119,1199,167.93,37.7,7.14,5,1,clear,2432,49.96,medium
5120,1507,1421.7,32.8,1.06,17,5,clear,2233,53.91,high
5121,741,188.07,43.2,3.94,6,2,clear,1765,35.85,medium
5122,1062,236.53,50.1,4.49,21,3,clear,2959,34.01,medium
5123,676,145.69,48.2,4.64,3,0,clear,2338,20.21,low
5124,313,45.83,27.6,6.83,18,6,storm,846,37.32,medium
5125,417,60.09,50.7,6.94,15,0,clear,2086,20.72,low
5126,389,87.61,41.7,4.44,19,4,rain,973,34.03,medium
5127,1084,349.68,20.9,3.1,10,5,fog,1492,68.1,high
5128,154,57.25,52.7,2.69,16,5,clear,1108,18.05,low
5129,688,116.61,48.1,5.9,5,4,clear,2259,24.91,low
5130,1266,1422.47,26.5,0.89,9,0,storm,2660,46.93,medium
5131,846,325.38,29.2,2.6,18,0,clear,1143,69.28,high
5132,966,766.67,28.5,1.26,9,6,rain,1264,75.65,severe
5133,625,456.2,49.7,1.37,21,2,clear,2420,24.46,low
5134,655,128.18,34.3,5.11,1,2,storm,2969,34.79,medium
5135,509,81.83,48.6,6.22,9,1,clear,2842,20.88,low
5136,111,48.47,51.2,2.29,11,6,rain,1045,6.51,low
5137,1177,294.99,42.3,3.99,11,0,clear,2596,49.09,medium
5138,522,185.11,52.7,2.82,23,1,clear,2614,20.71,low
5139,1678,284.89,34.7,5.89,8,2,clear,2482,57.85,high
5140,1534,233.84,41.0,6.56,21,3,clear,2908,53.02,high
5141,848,127.9,36.0,6.63,17,1,clear,1411,54.39,high
5142,860,524.39,32.9,1.64,9,2,clear,1168,66.45,high
5143,599,305.61,33.0,1.96,7,2,clear,1186,48.64,medium
5144,400,104.17,32.6,3.84,20,0,fog,1021,39.73,medium
5145,456,114.0,38.5,4.0,15,0,clear,1399,34.29,medium
5146,379,183.09,52.9,2.07,11,1,clear,1334,29.11,medium
5147,431,73.17,48.1,5.89,10,1,clear,1175,34.46,medium
5148,1628,2292.96,34.2,0.71,20,5,clear,2659,56.04,high
5149,147,86.98,56.1,1.69,1,5,clear,1119,18.45,low
5150,332,276.67,47.9,1.2,16,0,clear,1183,27.14,medium
5151,369,210.86,53.6,1.75,23,4,clear,2426,13.91,low
5152,741,213.54,48.0,3.47,4,4,clear,2457,27.29,medium
5153,1201,217.97,23.0,5.51,11,2,fog,2286,53.15,high
5154,1333,798.2,44.0,1.67,3,3,clear,2935,29.82,medium
5155,662,807.32,42.7,0.82,15,1,clear,2213,33.9,medium
5156,415,58.12,41.7,7.14,19,1,clear,972,39.48,medium
5157,1018,127.57,28.5,7.98,8,0,rain,1377,61.08,high
5158,614,205.35,44.4,2.99,1,5,rain,2038,25.64,medium
5159,674,158.22,39.5,4.26,6,2,rain,1543,33.56,medium
5160,572,154.18,41.8,3.71,16,1,clear,1291,39.45,medium
5161,433,687.3,54.5,0.63,22,5,clear,1947,20.43,low
5162,938,732.81,30.8,1.28,4,3,rain,1896,53.37,high
5163,971,1703.51,39.4,0.57,11,1,clear,1891,43.56,medium
5164,238,126.6,44.8,1.88,3,0,clear,841,28.56,medium
5165,364,179.31,42.6,2.03,23,0,clear,1019,30.35,medium
5166,272,129.52,51.8,2.1,17,4,clear,1023,26.03,medium
5167,869,255.59,35.4,3.4,18,0,clear,1405,52.0,high
5168,422,73.78,46.2,5.72,11,5,clear,1538,27.08,medium
5169,1386,496.77,41.6,2.79,10,5,clear,2691,46.68,medium
5170,339,53.39,51.1,6.35,21,6,clear,1479,20.06,low
5171,268,53.92,51.2,4.97,0,0,clear,1647,14.66,low
5172,1634,257.32,32.6,6.35,9,0,clear,2102,69.31,high
5173,1182,274.25,40.0,4.31,5,2,clear,2763,37.25,medium
5174,664,274.38,41.9,2.42,14,0,clear,1404,50.6,high
5175,376,120.13,46.5,3.13,15,3,clear,1528,26.42,medium
5176,275,152.78,53.4,1.8,1,2,clear,961,19.97,low
5177,692,665.38,26.8,1.04,3,4,rain,1174,59.45,high
5178,1368,292.93,31.6,4.67,8,3,rain,2525,51.06,high
5179,811,311.92,34.4,2.6,13,3,clear,1490,47.8,medium
5180,1080,171.43,41.2,6.3,18,0,clear,2124,44.01,medium
5181,885,119.59,47.9,7.4,12,4,clear,2720,22.07,low
5182,602,188.12,31.8,3.2,8,4,clear,802,74.06,high
5183,381,177.21,48.0,2.15,15,3,rain,1566,26.16,medium
5184,68,11.17,57.7,6.09,11,6,clear,1131,8.26,low
5185,693,102.82,42.7,6.74,4,5,rain,2929,28.49,medium
5186,2237,345.75,30.1,6.47,8,0,clear,2907,63.51,high
5187,222,44.31,57.9,5.01,21,6,clear,1497,9.39,low
5188,326,113.59,55.0,2.87,3,6,clear,1823,18.19,low
5189,966,138.0,35.0,7.0,13,3,fog,2323,41.45,medium
5190,1004,432.76,37.9,2.32,18,0,rain,1891,46.77,medium
5191,510,146.55,47.1,3.48,14,0,clear,2546,19.46,low
5192,964,214.22,30.1,4.5,10,0,clear,1542,54.6,high
5193,731,624.79,37.2,1.17,5,3,rain,1915,28.68,medium
5194,413,558.11,56.5,0.74,22,6,clear,1586,15.88,low
5195,1491,671.62,21.5,2.22,7,5,storm,2650,58.28,high
5196,904,619.18,47.8,1.46,20,2,clear,2953,30.18,medium
5197,256,45.71,48.9,5.6,5,6,clear,891,25.34,medium
5198,385,56.95,44.4,6.76,17,5,clear,933,37.28,medium
5199,291,51.05,44.4,5.7,13,1,rain,950,30.91,medium
5200,742,107.85,49.8,6.88,6,2,clear,2235,33.63,medium
5201,278,264.76,45.7,1.05,2,1,rain,1006,23.92,low
5202,591,289.71,46.6,2.04,21,2,clear,2071,26.19,medium
5203,241,136.93,52.7,1.76,23,3,clear,1510,11.76,low
5204,258,48.31,55.5,5.34,23,5,clear,2137,9.29,low
5205,393,81.54,48.6,4.82,1,5,clear,1985,17.71,low
5206,500,64.68,38.2,7.73,16,2,rain,1561,27.97,medium
5207,565,70.98,35.6,7.96,9,1,fog,1235,40.43,medium
5208,1839,399.78,29.7,4.6,20,3,clear,2481,60.28,high
5209,448,89.96,49.6,4.98,4,6,clear,2148,22.09,low
5210,115,16.27,55.9,7.07,5,1,rain,1804,12.55,low
5211,1003,188.18,39.4,5.33,22,3,fog,2791,36.55,medium
5212,2014,262.24,35.0,7.68,8,6,clear,2786,57.24,high
5213,471,225.36,46.8,2.09,14,5,clear,1536,30.38,medium
5214,480,106.9,28.8,4.49,1,3,fog,1195,41.08,medium
5215,1306,196.1,19.0,6.66,19,1,rain,1603,81.49,severe
5216,627,106.27,36.7,5.9,22,4,rain,1390,38.18,medium
5217,1087,782.01,46.6,1.39,18,4,clear,2994,33.16,medium
5218,1031,1356.58,31.4,0.76,10,3,clear,1516,67.91,high
5219,1207,211.38,43.0,5.71,7,6,clear,2523,47.35,medium
5220,769,113.59,44.2,6.77,20,0,rain,2301,33.75,medium
5221,1691,676.4,21.8,2.5,10,2,rain,2845,62.86,high
5222,1046,144.08,36.8,7.26,20,0,clear,1925,59.53,high
5223,356,44.84,50.4,7.94,20,6,clear,1095,31.91,medium
5224,974,137.96,26.8,7.06,0,5,storm,2229,53.15,high
5225,1461,187.31,23.3,7.8,10,3,fog,2501,61.49,high
5226,866,136.38,43.5,6.35,3,2,fog,2367,31.7,medium
5227,264,35.44,45.9,7.45,23,6,storm,2714,15.73,low
5228,1153,172.86,46.0,6.67,20,6,clear,2240,42.72,medium
5229,457,86.23,41.1,5.3,5,0,clear,882,43.29,medium
5230,468,99.36,39.4,4.71,4,1,fog,2376,25.2,medium
5231,289,142.36,53.5,2.03,23,1,clear,1608,15.06,low
5232,602,313.54,51.2,1.92,14,6,clear,2294,19.54,low
5233,421,75.04,46.1,5.61,13,6,clear,1537,24.55,low
5234,180,40.36,58.4,4.46,12,6,clear,870,13.25,low
5235,117,25.16,53.6,4.65,7,5,clear,881,13.59,low
5236,921,191.88,47.3,4.8,19,2,clear,2835,31.95,medium
5237,657,83.27,38.0,7.89,9,0,clear,1175,51.61,high
5238,1007,221.32,41.4,4.55,5,3,clear,2768,38.71,medium
5239,1226,194.6,44.8,6.3,23,0,clear,2782,36.05,medium
5240,2793,4733.9,11.0,0.59,9,1,clear,2595,97.69,severe
5241,414,57.26,43.0,7.23,15,0,clear,952,30.78,medium
5242,235,37.24,52.2,6.31,15,6,clear,1230,17.41,low
5243,2330,391.6,14.3,5.95,10,2,clear,1954,100.0,severe
5244,164,31.48,59.7,5.21,10,6,clear,2931,10.29,low
